1.421505212783813477e-01	-1.866475306451320648e-02	-1.025198251008987427e-01	2.318038977682590485e-02	-7.808239758014678955e-02	7.862133532762527466e-02	-1.550806872546672821e-02	8.293368667364120483e-02	-5.252264440059661865e-02	-4.025580734014511108e-02	8.099515107460319996e-04	-1.697252690792083740e-02	1.100209727883338928e-01	1.988936401903629303e-02	1.627394407987594604e-01	-1.892435550689697266e-02	-7.758981734514236450e-02	-2.866375958546996117e-03	6.714260578155517578e-02	-4.347304254770278931e-02	2.674632519483566284e-02	4.349522292613983154e-02	9.154278784990310669e-02	-1.301946341991424561e-01	-1.700517684221267700e-01	1.678312197327613831e-02	1.116606965661048889e-01	-2.098397351801395416e-02	3.259846707805991173e-03	-2.614988945424556732e-02	1.278569083660840988e-02	-4.427067935466766357e-02	5.033240839838981628e-02	1.803425401449203491e-01	1.641532406210899353e-02	1.207327768206596375e-01	1.615532338619232178e-01	-3.414727747440338135e-02	3.171669691801071167e-02	1.117609962821006775e-01	4.102016985416412354e-02	-4.747015610337257385e-02	-1.273444890975952148e-01	8.429954946041107178e-02	-1.197734102606773376e-02	5.360201746225357056e-02	-1.866810396313667297e-02	1.588652431964874268e-01	-1.509452909231185913e-01	-6.940239667892456055e-02	-2.279845625162124634e-02	2.294931709766387939e-01	-5.295130237936973572e-02	1.135933771729469299e-01	-9.803636372089385986e-02	-1.429204940795898438e-01	-4.917642474174499512e-02	1.668917089700698853e-01	2.062850445508956909e-01	7.881104946136474609e-02	-7.348278537392616272e-03	7.159194350242614746e-02	-7.267047464847564697e-02	-1.647860854864120483e-01	-7.048521935939788818e-02	1.648030802607536316e-02	-7.703165709972381592e-02	1.138600558042526245e-01	-4.231472313404083252e-02	-1.248656958341598511e-01	-1.330643863184377551e-04	-1.290004998445510864e-01	2.521838061511516571e-02	8.066436275839805603e-03	-1.090534105896949768e-01	9.998377412557601929e-02	-1.123405620455741882e-01	-1.866603344678878784e-01	-2.117555588483810425e-01	5.685747787356376648e-02	-5.295930430293083191e-02	-1.354670375585556030e-01	-3.548358008265495300e-02	2.162914127111434937e-01	-4.341197013854980469e-02	1.212817728519439697e-01	-2.366851419210433960e-01	-1.244902908802032471e-01	-1.567452400922775269e-01	-1.119918823242187500e-01	6.047867238521575928e-02	3.166427090764045715e-02	2.468115836381912231e-02	3.274020925164222717e-02	-8.791775256395339966e-02	-1.520334035158157349e-01	1.436389610171318054e-02	-1.475590467453002930e-01	-6.485060788691043854e-03	8.707575500011444092e-03
6.747232377529144287e-02	8.651974797248840332e-02	9.561727754771709442e-03	-1.306100785732269287e-01	-1.361088752746582031e-01	1.459177769720554352e-02	-7.220268715173006058e-03	4.901006445288658142e-02	3.713682293891906738e-02	1.557268947362899780e-01	-8.891115337610244751e-02	-1.592206358909606934e-01	-1.325460225343704224e-01	8.772970736026763916e-02	1.837972924113273621e-02	4.347796738147735596e-02	-7.527094334363937378e-02	1.243974417448043823e-01	2.521542012691497803e-01	-3.148100897669792175e-02	-5.414509773254394531e-02	7.566213607788085938e-02	-1.856595873832702637e-01	-1.320402324199676514e-01	5.312253162264823914e-02	2.109317928552627563e-01	-1.232634931802749634e-01	1.733230501413345337e-01	4.277174174785614014e-02	-1.637841910123825073e-01	-9.962438791990280151e-02	-1.208230201154947281e-02	1.073606237769126892e-01	6.347125023603439331e-02	-4.693663492798805237e-02	-1.714784838259220123e-02	-2.839114516973495483e-02	1.146405860781669617e-01	6.613632291555404663e-02	-1.562266517430543900e-02	-2.042853459715843201e-02	-2.097304910421371460e-01	-2.882730402052402496e-02	-4.881006106734275818e-02	-2.215102314949035645e-02	-1.072374731302261353e-02	-1.726967990398406982e-01	-1.861753165721893311e-01	9.358643740415573120e-02	1.167797297239303589e-01	2.053322456777095795e-02	1.475607454776763916e-01	-2.091508507728576660e-01	-1.169576868414878845e-01	8.586069196462631226e-02	-4.083284735679626465e-02	-8.803429454565048218e-02	2.396453917026519775e-02	-1.283973548561334610e-02	-4.718989878892898560e-02	-7.568392157554626465e-02	6.941652856767177582e-03	-1.451763045042753220e-02	4.891709610819816589e-02	1.012364402413368225e-01	-1.193860843777656555e-01	-1.140046492218971252e-01	-1.434453576803207397e-01	-1.739501208066940308e-02	-3.343407437205314636e-02	9.662757068872451782e-02	1.167535223066806793e-02	1.525719612836837769e-01	-4.842898994684219360e-02	-6.272473186254501343e-02	6.487638503313064575e-02	5.273495800793170929e-03	1.507830321788787842e-01	-6.583513319492340088e-02	-2.637883275747299194e-02	-1.413176674395799637e-02	-1.897259056568145752e-01	-3.684336319565773010e-02	-5.604843795299530029e-02	1.398796588182449341e-01	-1.862990856170654297e-01	4.414504393935203552e-03	1.041326206177473068e-02	7.308606803417205811e-02	-1.007090434432029724e-01	7.024771720170974731e-02	1.054462417960166931e-02	2.529423311352729797e-02	1.863459646701812744e-01	-2.577234804630279541e-02	-1.036338955163955688e-01	5.559523403644561768e-02	-8.936289697885513306e-02	-4.702335223555564880e-02	1.189090893603861332e-03
-1.660126820206642151e-02	-1.252707839012145996e-01	-1.910040378570556641e-01	7.555320858955383301e-02	-2.572785913944244385e-01	-1.083185821771621704e-01	4.463970661163330078e-02	-8.136803284287452698e-03	2.425411902368068695e-02	-5.433418974280357361e-02	-1.121442615985870361e-01	-3.224456310272216797e-02	1.320759113878011703e-02	7.744870334863662720e-02	1.800080388784408569e-02	-1.531654149293899536e-01	1.409034878015518188e-01	-1.227544471621513367e-01	7.144774310290813446e-03	-1.745704263448715210e-01	1.463255584239959717e-01	1.127275824546813965e-01	1.895143389701843262e-01	-2.098152972757816315e-02	3.597988933324813843e-02	2.962617389857769012e-02	-1.365121547132730484e-02	8.458294719457626343e-02	-3.258200734853744507e-02	-5.969712138175964355e-02	6.042768806219100952e-02	-8.450309932231903076e-02	-6.484470516443252563e-02	-1.325594186782836914e-01	-3.087493591010570526e-02	-5.774047598242759705e-02	1.711110025644302368e-01	-1.930118501186370850e-01	1.216700300574302673e-01	-4.998501762747764587e-02	-5.440435558557510376e-02	2.904444932937622070e-03	-7.347747683525085449e-02	6.026446819305419922e-02	-1.047612167894840240e-02	1.193563453853130341e-02	1.184901669621467590e-01	-3.678438067436218262e-02	7.661858201026916504e-02	1.854776032269001007e-02	1.110905185341835022e-01	-9.122700989246368408e-02	-1.075043678283691406e-01	-1.425216048955917358e-01	3.616715595126152039e-02	8.292452991008758545e-02	-6.898228079080581665e-02	8.161118626594543457e-02	5.979438871145248413e-02	6.375528872013092041e-02	-1.311099082231521606e-01	-5.201325938105583191e-02	1.572892516851425171e-01	2.056411653757095337e-02	-2.488765679299831390e-02	-1.860014945268630981e-01	6.151059642434120178e-03	-4.491583257913589478e-02	9.056732803583145142e-02	3.677825257182121277e-02	9.551087766885757446e-02	2.206431627273559570e-01	-1.536419149488210678e-02	-6.859961152076721191e-02	4.199464991688728333e-02	-6.894715875387191772e-02	1.142303110100328922e-03	4.701423924416303635e-03	2.399064302444458008e-01	2.915966697037220001e-02	5.131669342517852783e-02	8.356863260269165039e-02	5.100337043404579163e-02	-4.728459194302558899e-02	1.794497855007648468e-02	2.694520913064479828e-02	5.771819502115249634e-02	-5.446482822299003601e-02	-1.812273114919662476e-01	-9.082377701997756958e-02	1.650668084621429443e-01	7.849439047276973724e-03	4.241676628589630127e-02	-3.078635409474372864e-02	6.167569756507873535e-02	-4.735329374670982361e-02	1.134885251522064209e-01	1.703550964593887329e-01	1.203551888465881348e-02	2.640808820724487305e-01
4.489609971642494202e-02	1.080341935157775879e-01	-3.972301259636878967e-03	-1.206304654479026794e-01	-1.261396557092666626e-01	7.431421428918838501e-02	8.186633884906768799e-02	-6.314326822757720947e-02	-3.470177948474884033e-02	-1.261041164398193359e-01	4.188309982419013977e-02	8.814917877316474915e-03	1.477163881063461304e-01	-4.747843369841575623e-02	2.214834652841091156e-02	2.173143066465854645e-02	1.832244172692298889e-02	2.871159650385379791e-02	-2.622586674988269806e-02	1.567118465900421143e-01	-2.487863786518573761e-02	-1.944889575242996216e-01	-5.861665308475494385e-02	1.836865395307540894e-02	1.319979280233383179e-01	-5.233790352940559387e-02	-1.854394376277923584e-01	1.057498250156641006e-02	1.109350547194480896e-01	7.718311995267868042e-02	2.129372768104076385e-02	-6.062523648142814636e-02	-2.788507938385009766e-02	-4.278633370995521545e-02	-1.548720449209213257e-01	4.866491630673408508e-02	4.853629320859909058e-02	4.438720270991325378e-02	-5.116971675306558609e-03	4.105236381292343140e-02	9.459376335144042969e-02	3.351694718003273010e-02	-1.363617330789566040e-01	-2.104304358363151550e-02	8.923167735338211060e-02	1.084314510226249695e-01	-1.435955017805099487e-01	8.807598054409027100e-02	-8.699106425046920776e-02	9.476163238286972046e-02	-6.198316812515258789e-02	1.765482723712921143e-01	1.613647341728210449e-01	6.864795833826065063e-02	-5.708375945687294006e-02	4.926994070410728455e-02	1.567309349775314331e-01	4.696070775389671326e-02	2.282306365668773651e-02	9.289752691984176636e-02	-1.378468126058578491e-01	-1.458358466625213623e-01	4.565047565847635269e-03	2.693130634725093842e-02	-1.190208196640014648e-01	1.958401054143905640e-01	8.543955534696578979e-02	5.602719611488282681e-04	-1.987778991460800171e-01	-2.107188105583190918e-01	1.123746931552886963e-01	-2.111960649490356445e-01	7.521270960569381714e-02	9.734362363815307617e-02	3.562739863991737366e-02	8.255784213542938232e-02	-2.014836966991424561e-01	-7.760219275951385498e-02	8.168711513280868530e-02	5.201487615704536438e-02	-6.501797586679458618e-02	-8.794505149126052856e-02	-4.237923398613929749e-02	1.345271468162536621e-01	-2.070339471101760864e-01	-1.294036358594894409e-01	-5.955212563276290894e-02	1.440635230392217636e-02	-8.870784938335418701e-02	-5.287079885601997375e-02	1.085904687643051147e-01	1.126806885004043579e-01	6.180082634091377258e-02	-3.765388205647468567e-02	-1.203886494040489197e-01	2.279513143002986908e-02	-5.491858720779418945e-02	-1.855060458183288574e-01	-6.096045672893524170e-02	-2.973578684031963348e-02
-4.286155849695205688e-02	-7.475851476192474365e-02	-2.044920921325683594e-01	7.211352884769439697e-02	-1.249545589089393616e-01	-7.521691918373107910e-02	-9.568669646978378296e-02	9.624449908733367920e-02	-2.732982859015464783e-02	2.496953122317790985e-02	-3.993084281682968140e-02	2.902200445532798767e-02	8.104937523603439331e-02	-8.138675242662429810e-03	3.460078733041882515e-03	1.434369534254074097e-01	-1.042958274483680725e-01	2.681386470794677734e-01	-9.348580986261367798e-02	-8.291093260049819946e-02	5.584816262125968933e-02	-2.640078961849212646e-02	-8.947848528623580933e-02	-1.554023474454879761e-01	-4.391010850667953491e-02	1.390001922845840454e-02	-1.910381577908992767e-02	-2.728209830820560455e-03	-1.027249321341514587e-01	1.082908827811479568e-02	-4.301195219159126282e-02	-8.300040662288665771e-02	2.512194961309432983e-02	1.282711476087570190e-01	2.224812507629394531e-01	-2.892219088971614838e-02	-4.187190905213356018e-02	2.738589048385620117e-02	-5.991219729185104370e-02	4.954803735017776489e-02	-6.458663381636142731e-03	1.588610410690307617e-01	9.411180019378662109e-02	3.767456859350204468e-02	6.429346650838851929e-02	-1.256441473960876465e-01	-1.139480695128440857e-01	-1.242740601301193237e-01	-4.182725027203559875e-02	5.719755962491035461e-02	-2.276021800935268402e-02	-5.416370555758476257e-02	-4.181533120572566986e-03	2.609832398593425751e-02	1.428858260624110699e-03	2.156256139278411865e-01	5.874037370085716248e-02	9.441779553890228271e-02	1.843178868293762207e-01	-1.027920320630073547e-01	1.430193036794662476e-01	1.925127059221267700e-01	8.896164596080780029e-03	-2.186799049377441406e-01	7.140762358903884888e-02	-1.940851658582687378e-01	-1.111504286527633667e-01	-7.696953834965825081e-04	1.239622663706541061e-02	-1.827717870473861694e-01	7.784557342529296875e-02	-6.162279471755027771e-02	1.392842084169387817e-01	-3.226476488634943962e-03	4.519305005669593811e-02	-4.016984999179840088e-02	-2.041722275316715240e-02	-9.146368503570556641e-02	-7.056228071451187134e-02	7.096593827009201050e-02	1.224719639867544174e-02	5.128934234380722046e-02	3.016837872564792633e-02	1.231714263558387756e-01	9.380315989255905151e-02	4.125139117240905762e-02	2.978982031345367432e-02	-1.476906836032867432e-01	-1.491799503564834595e-01	1.057259365916252136e-01	5.736383795738220215e-02	5.066697299480438232e-02	-1.663980633020401001e-01	8.356371521949768066e-02	1.673619151115417480e-01	-2.111517935991287231e-01	2.263339608907699585e-02	-3.232515975832939148e-02	1.072997786104679108e-02	-4.494005348533391953e-03
5.109845474362373352e-02	-7.869681715965270996e-02	-1.102088913321495056e-01	2.805125899612903595e-02	2.044175192713737488e-02	-5.745154339820146561e-03	-1.128049008548259735e-02	3.009085729718208313e-02	-2.554252976551651955e-03	1.969687268137931824e-02	2.842035144567489624e-02	9.286130964756011963e-02	8.567027002573013306e-02	9.914065897464752197e-02	1.202062591910362244e-01	-1.807844080030918121e-02	-8.035616576671600342e-02	-4.287217184901237488e-02	8.236290514469146729e-02	7.565367221832275391e-02	1.200187429785728455e-01	3.309913724660873413e-02	9.321226924657821655e-02	-1.033126041293144226e-01	-2.027746140956878662e-01	-4.670441895723342896e-02	1.202904284000396729e-01	2.855133078992366791e-02	-8.613139390945434570e-03	-8.361754566431045532e-02	-5.456416681408882141e-02	7.526388019323348999e-02	1.132346540689468384e-01	2.300555258989334106e-01	9.614016860723495483e-02	5.190433561801910400e-02	1.796308755874633789e-01	-6.327977403998374939e-03	-3.898159787058830261e-02	5.543449521064758301e-02	-8.049936592578887939e-02	-5.142896622419357300e-02	-1.084704920649528503e-01	1.608736217021942139e-01	-5.957749485969543457e-02	-5.439538881182670593e-02	-2.941715717315673828e-02	1.777251362800598145e-01	-1.020615994930267334e-01	-1.196933984756469727e-01	7.088731043040752411e-03	1.577529460191726685e-01	2.816219581291079521e-03	8.554213494062423706e-02	-7.438916712999343872e-02	-1.455032825469970703e-01	-1.481969803571701050e-01	9.995269775390625000e-02	2.088432312011718750e-01	1.024519354104995728e-01	4.405913501977920532e-02	1.329423487186431885e-01	-1.654525548219680786e-01	-1.433967649936676025e-01	-1.111358925700187683e-01	-3.173185884952545166e-02	-4.443106241524219513e-03	5.360586196184158325e-02	8.297020196914672852e-02	-1.128685250878334045e-01	-1.276520937681198120e-01	-5.198362097144126892e-02	3.728606924414634705e-02	1.245035417377948761e-02	-1.634297072887420654e-01	1.116214618086814880e-01	3.289804235100746155e-02	-1.383423060178756714e-01	-1.668628454208374023e-01	-3.020801953971385956e-02	-1.509131789207458496e-01	-7.686252892017364502e-02	7.195942848920822144e-02	2.018565088510513306e-01	-7.599966973066329956e-02	9.186130017042160034e-02	-1.850199401378631592e-01	-6.388770788908004761e-02	-1.054143235087394714e-01	-1.960080713033676147e-01	1.291783303022384644e-01	-3.298113495111465454e-02	7.557572424411773682e-02	5.477874353528022766e-02	-4.401818662881851196e-02	-8.789793401956558228e-02	-1.465872582048177719e-02	-8.241789788007736206e-02	-1.981248706579208374e-02	5.128997564315795898e-02
-7.065847516059875488e-02	-6.703113019466400146e-02	2.209998816251754761e-01	-4.550516605377197266e-02	-1.509480476379394531e-01	1.824166998267173767e-02	7.378920912742614746e-02	5.801875144243240356e-02	-7.567278225906193256e-04	5.937137454748153687e-02	1.156584098935127258e-01	-2.187107354402542114e-01	3.654419258236885071e-02	-9.418652206659317017e-02	4.720587283372879028e-03	-3.478294983506202698e-02	2.245072424411773682e-01	8.811379224061965942e-02	3.983551263809204102e-02	2.028344385325908661e-02	1.108173653483390808e-02	-2.055114321410655975e-02	9.581912891007959843e-04	-2.440282376483082771e-03	2.500156685709953308e-02	-4.546084254980087280e-02	-6.737936288118362427e-02	-6.095477566123008728e-02	-4.294966533780097961e-02	2.741820737719535828e-02	-3.072570636868476868e-02	-2.774361893534660339e-02	-1.612388342618942261e-01	-8.788173086941242218e-03	-4.577381536364555359e-03	-2.414833307266235352e-01	-6.654523313045501709e-02	1.908400803804397583e-01	4.225860163569450378e-02	1.375023424625396729e-01	-7.528275996446609497e-02	-5.417222529649734497e-02	7.087690383195877075e-02	1.157649159431457520e-01	8.813078515231609344e-03	-1.641130633652210236e-02	7.370012253522872925e-02	-7.151514291763305664e-02	5.954075232148170471e-02	-9.037150442600250244e-02	1.474228803999722004e-03	-2.727310359477996826e-02	-1.041083559393882751e-01	-2.767892554402351379e-02	-1.968922168016433716e-01	-3.740912303328514099e-02	-5.678082257509231567e-02	9.041542559862136841e-02	-2.606507577002048492e-02	-4.727441351860761642e-03	6.111656874418258667e-02	-1.537210494279861450e-01	-5.537242069840431213e-02	-7.677085697650909424e-02	9.346909821033477783e-02	-8.762279897928237915e-02	1.720663011074066162e-01	2.233968526124954224e-01	-7.601001858711242676e-02	1.838001236319541931e-02	-7.389396429061889648e-02	-1.027638018131256104e-01	5.126390606164932251e-02	-1.596121340990066528e-01	7.227243483066558838e-02	-7.648046594113111496e-03	1.333845108747482300e-01	-1.122359856963157654e-01	-1.441307961940765381e-01	3.801298141479492188e-02	1.691694706678390503e-01	9.195856750011444092e-02	3.587611019611358643e-02	1.702558398246765137e-01	-1.875981986522674561e-01	-5.752331390976905823e-02	5.345938727259635925e-02	-1.959308534860610962e-01	-9.272222220897674561e-02	-2.863004058599472046e-02	-1.229715067893266678e-02	8.239169418811798096e-02	-6.704487651586532593e-02	1.837480068206787109e-01	-4.498375207185745239e-02	8.611792325973510742e-02	1.556800007820129395e-01	5.055777356028556824e-02	-1.254929602146148682e-02	-1.297613978385925293e-01
1.966088265180587769e-01	1.166076138615608215e-01	-4.383984580636024475e-02	2.249759389087557793e-03	-2.423094026744365692e-02	1.152879446744918823e-01	6.463071703910827637e-02	1.116851940751075745e-01	1.043480932712554932e-01	-1.173539906740188599e-01	-8.498109877109527588e-03	7.164421677589416504e-02	1.024067169055342674e-03	-5.128152668476104736e-03	-4.066675156354904175e-02	-8.811731636524200439e-02	3.222853690385818481e-02	-9.959747642278671265e-02	-1.487659513950347900e-01	-1.214123889803886414e-01	1.121341511607170105e-01	2.910365350544452667e-03	-1.054954752326011658e-01	7.110916078090667725e-02	-6.635348498821258545e-02	-3.776137530803680420e-02	6.150656193494796753e-02	5.222678929567337036e-02	-6.594036519527435303e-02	1.631337851285934448e-01	-1.723451353609561920e-02	5.934274569153785706e-02	-1.336141079664230347e-01	1.235533431172370911e-01	1.833061873912811279e-02	-3.518075216561555862e-03	-1.828143149614334106e-01	-7.452107965946197510e-02	-6.886433064937591553e-02	-4.416380822658538818e-02	-9.435856342315673828e-02	4.957639053463935852e-02	-5.468991026282310486e-02	1.691789478063583374e-01	-7.313765585422515869e-02	-3.012741170823574066e-02	-8.343873172998428345e-02	-1.234872043132781982e-01	3.600157797336578369e-02	6.590095907449722290e-02	-9.103651344776153564e-02	-1.524677425622940063e-01	-6.502413307316601276e-04	-1.790095269680023193e-01	1.369840204715728760e-01	-9.804513305425643921e-02	-8.524837344884872437e-02	1.169178858399391174e-01	-7.151454221457242966e-03	1.012226566672325134e-01	4.276032745838165283e-02	7.683935761451721191e-02	-8.991712704300880432e-03	-6.900867074728012085e-02	-7.091940939426422119e-02	-1.713092029094696045e-01	-2.192557901144027710e-01	-4.066681861877441406e-02	8.012706786394119263e-02	-5.154406279325485229e-02	1.253007054328918457e-01	-1.385210901498794556e-01	-1.990607380867004395e-01	9.314851462841033936e-02	-1.559970080852508545e-01	3.056721016764640808e-02	-8.053657412528991699e-02	1.351603120565414429e-01	1.191373541951179504e-01	1.411612927913665771e-01	-1.039836853742599487e-01	9.447853080928325653e-03	-1.965840905904769897e-01	2.917451225221157074e-02	8.946593105792999268e-02	8.799470216035842896e-02	2.600161731243133545e-01	-2.808133885264396667e-02	1.624637469649314880e-02	-7.648941129446029663e-02	7.573896646499633789e-02	5.592716112732887268e-02	1.203005760908126831e-01	1.621218584477901459e-02	4.067777469754219055e-02	6.609291583299636841e-02	-1.304225809872150421e-02	7.326099276542663574e-02	-1.470688283443450928e-01	-4.817554727196693420e-02
-1.345272064208984375e-01	4.271713271737098694e-02	1.584026031196117401e-02	1.594378650188446045e-01	-3.682410717010498047e-02	6.661029160022735596e-02	-3.866044804453849792e-02	1.973056197166442871e-01	5.929012224078178406e-02	1.259702295064926147e-01	1.198134720325469971e-01	-1.782076507806777954e-01	-4.556877538561820984e-02	1.092626061290502548e-02	-1.467566657811403275e-02	3.489810973405838013e-02	-6.369329988956451416e-02	2.056690603494644165e-01	-8.009178936481475830e-02	3.541430924087762833e-03	1.749482192099094391e-02	8.339755237102508545e-02	-1.386558562517166138e-01	-1.324902474880218506e-01	-8.028684556484222412e-02	-2.388316988945007324e-01	8.367051184177398682e-02	-1.730726510286331177e-01	-6.830743514001369476e-03	-3.706155717372894287e-02	-8.299899846315383911e-02	-1.475438326597213745e-01	-7.746482640504837036e-02	-4.196378868073225021e-03	9.307889640331268311e-02	1.057246699929237366e-01	1.585402935743331909e-01	-2.703191339969635010e-01	3.926635906100273132e-02	5.799830704927444458e-02	-7.125882059335708618e-02	-3.036504983901977539e-02	7.749305665493011475e-02	1.006092280149459839e-01	-2.887416258454322815e-02	1.508191693574190140e-02	-6.921695917844772339e-02	-9.307061135768890381e-02	7.443860173225402832e-02	-1.973943784832954407e-03	-1.656626164913177490e-01	-6.537721492350101471e-04	-1.090262606739997864e-01	1.921921521425247192e-01	3.536783903837203979e-02	9.388564154505729675e-03	-2.447079867124557495e-02	-3.662128746509552002e-02	1.931336820125579834e-01	-8.125913888216018677e-02	1.645232737064361572e-02	7.379645109176635742e-02	1.826268434524536133e-02	-8.000922203063964844e-02	-4.680129513144493103e-02	-1.247155964374542236e-01	-2.039462924003601074e-01	-1.217927411198616028e-01	8.922740817070007324e-02	-3.036841750144958496e-02	2.106868661940097809e-02	1.710501313209533691e-01	5.485293641686439514e-02	-1.002791747450828552e-01	1.187289431691169739e-01	-1.557350996881723404e-02	7.053952664136886597e-02	6.961311399936676025e-02	-3.636436164379119873e-02	7.769584655761718750e-03	1.694924198091030121e-02	7.941654324531555176e-02	-1.307132095098495483e-01	-1.106726527214050293e-01	9.248025715351104736e-02	1.267509162425994873e-01	1.070134341716766357e-01	1.925679482519626617e-02	-7.472165673971176147e-02	1.714956164360046387e-01	-3.785989806056022644e-02	-1.272081136703491211e-01	2.399009093642234802e-02	1.114284992218017578e-02	7.987679541110992432e-02	-8.389495313167572021e-02	-1.007311511784791946e-02	1.904509216547012329e-02	-3.935770690441131592e-02	1.103619411587715149e-01
6.736025959253311157e-02	-7.695671170949935913e-02	-9.404445439577102661e-02	2.162941098213195801e-01	-1.230312436819076538e-01	1.391273736953735352e-01	-9.740322828292846680e-02	-6.464956700801849365e-02	1.349020153284072876e-01	5.347244441509246826e-03	-2.140417546033859253e-01	-3.208192810416221619e-02	1.163311228156089783e-01	-3.858765959739685059e-02	-2.901482395827770233e-03	8.028339594602584839e-03	1.362155973911285400e-01	2.173279877752065659e-03	1.164407655596733093e-02	-1.957263797521591187e-01	-6.991276890039443970e-02	-1.709375344216823578e-02	-1.478390544652938843e-01	-1.011991053819656372e-01	4.100284725427627563e-02	-1.184993758797645569e-01	-8.133354783058166504e-02	-7.879649847745895386e-02	6.726988404989242554e-02	6.892052292823791504e-02	2.584591321647167206e-02	3.885461762547492981e-02	1.760492473840713501e-01	-9.387225657701492310e-02	-6.604524701833724976e-02	5.808260757476091385e-04	2.147520892322063446e-02	-4.762432537972927094e-03	-2.914002723991870880e-02	1.177358999848365784e-02	-5.606694519519805908e-02	-3.371436893939971924e-02	-1.728403419256210327e-01	-4.617321118712425232e-02	4.183301702141761780e-02	-9.968511015176773071e-02	1.206548660993576050e-01	-1.244308128952980042e-01	1.442581713199615479e-01	1.069849207997322083e-01	-5.679119843989610672e-03	-8.337406069040298462e-02	7.157773245126008987e-03	-2.243714034557342529e-01	-7.904881238937377930e-02	5.835065618157386780e-02	5.487671867012977600e-02	-4.958897829055786133e-03	2.347652800381183624e-02	-1.654408723115921021e-01	-6.736448407173156738e-02	-5.890906974673271179e-02	4.203552752733230591e-02	1.420750021934509277e-01	1.503686010837554932e-01	-2.006285637617111206e-02	-1.652156710624694824e-01	1.688371784985065460e-02	-2.244364656507968903e-02	1.688628643751144409e-01	1.116733178496360779e-01	2.228405885398387909e-02	-1.278266459703445435e-01	5.658748000860214233e-02	-9.935370832681655884e-02	1.741745695471763611e-02	9.632582217454910278e-02	-1.037432327866554260e-01	6.610452383756637573e-02	-6.061061471700668335e-02	8.459068834781646729e-02	-2.141988575458526611e-01	2.596687711775302887e-02	-6.582038104534149170e-02	5.694805830717086792e-02	-7.480396330356597900e-02	1.819515526294708252e-01	-3.371345624327659607e-02	-7.591910660266876221e-02	1.418587416410446167e-01	-3.829203080385923386e-03	1.435042470693588257e-01	-7.771410979330539703e-03	1.925920099020004272e-01	-4.655970726162195206e-03	8.479315042495727539e-02	-6.145730614662170410e-02	-1.071752458810806274e-01	5.897988099604845047e-03	1.725784093141555786e-01
